Date,AAPL,MSFT,AMZN,NFLX,META,GOOG,INTC,AMD,NVDA,GE,GS,BAC,JPM,MS
2016-10-25,27.4078,55.4256,41.759,126.51,132.29,40.3835,28.9177,7.5,17.6844,157.5199,152.6039,14.3694,56.5046,27.5943
2016-10-26,26.7913,55.0984,41.1295,126.97,131.04,39.9535,28.7694,7.29,17.7558,158.7295,153.9253,14.4983,56.7756,27.7929
2016-10-27,26.534,54.6168,40.918,126.47,129.69,39.7675,28.6788,7.11,17.3916,157.41,154.5164,14.5326,56.8577,28.1508
2016-10-28,26.3579,54.4078,38.816,126.57,131.29,39.7685,28.6211,7.2,17.3621,160.6538,153.9861,14.335,56.7592,27.9011
2016-10-31,26.3161,54.4532,39.491,124.87,130.99,39.227,28.7282,7.23,17.5097,159.9941,154.9423,14.1803,56.8824,27.9427
2016-11-01,25.841,54.3441,39.2705,123.3,129.5,39.1805,28.4399,7.09,16.9905,158.7845,154.7859,14.2748,56.6442,27.7679
2016-11-02,25.8642,54.0079,38.278,122.34,127.17,38.435,28.5058,6.76,16.9192,156.6402,153.4993,14.1631,56.406,27.4017
2016-11-03,25.5869,53.808,38.3515,122.14,120.0,38.1065,28.1654,6.7,16.7223,155.4856,153.1777,14.1631,56.1596,27.3101
2016-11-04,25.3563,53.3536,37.7525,122.03,120.75,38.101,27.8998,6.56,16.6264,156.3653,152.9256,14.2233,55.6504,27.2851
2016-11-07,25.7221,54.9076,39.2465,124.58,122.15,39.126,28.7963,6.96,17.5368,161.1487,157.7588,14.6186,57.3916,28.3006
2016-11-08,25.8735,54.953,39.3875,124.34,124.22,39.5255,28.8378,7.0,17.5097,161.7534,158.1413,14.61,57.5148,28.3838
2016-11-09,25.8316,54.6804,38.594,122.19,123.18,39.2655,28.8461,6.94,17.2144,162.908,167.4514,15.4436,60.1593,30.3982
2016-11-10,25.1117,53.3445,37.119,115.42,120.8,38.128,28.6386,6.295,16.6756,167.1965,174.6144,16.1226,62.9517,31.6467
2016-11-11,25.2608,53.6353,36.9505,114.78,119.02,37.701,28.7299,6.685,21.646,168.846,177.2831,16.346,62.9845,32.038
2016-11-14,24.6271,52.8174,35.9535,113.38,115.08,36.804,28.622,6.79,20.5806,167.7463,181.8382,17.257,65.3006,32.7538
2016-11-15,24.9533,53.8604,37.162,113.59,117.2,37.9245,28.9789,6.97,21.208,169.0659,183.5855,17.3257,65.1774,33.2948
2016-11-16,25.6242,54.574,37.3245,115.19,116.34,38.224,28.9208,7.67,22.5466,169.0109,179.2999,16.9734,63.5676,32.6206
2016-11-17,25.6149,55.4798,37.82,115.03,117.79,38.5615,29.0702,8.46,22.7336,169.2858,182.2294,17.257,64.0768,33.2699
2016-11-18,25.6405,55.2145,38.008,115.21,117.02,38.027,29.0121,8.71,22.9723,168.626,182.8553,17.1882,63.8222,33.6528
2016-11-21,26.0296,55.6811,39.0,117.96,121.77,38.46,29.037,8.94,22.8788,169.7257,183.4898,17.4718,64.1015,33.761
2016-11-22,26.0459,55.9189,39.2665,118.04,121.47,38.4135,29.4521,8.69,23.0436,171.4301,183.5159,17.446,64.4957,33.7443
2016-11-23,25.9131,55.2602,39.006,117.69,120.84,38.0495,29.2197,8.8,23.157,172.3097,184.5591,17.6695,64.7667,34.1605
2016-11-25,26.0436,55.3792,39.0185,117.41,120.38,38.084,29.4189,8.77,23.2038,172.8596,183.7506,17.9273,64.7421,34.2104
2016-11-28,25.9923,55.4523,38.3385,116.93,120.41,38.412,29.477,8.83,23.1915,171.8149,182.8553,17.446,64.3232,33.6611
2016-11-29,25.9667,55.8915,38.126,117.51,120.87,38.542,29.311,8.93,22.9796,170.7153,184.6428,17.4375,64.816,33.7943
2016-11-30,25.7477,55.1321,37.5285,117.0,118.42,37.902,28.8046,8.91,22.7208,169.1209,191.2176,18.2181,65.8426,34.4269
2016-12-01,25.5077,54.1623,37.1825,117.22,115.1,37.396,28.0243,8.39,21.5971,172.5847,197.618,18.5459,67.1731,35.0928
2016-12-02,25.6033,54.2081,37.017,120.81,115.4,37.525,28.3563,8.53,21.7967,172.3097,194.7666,18.313,67.0171,34.8181
2016-12-05,25.4192,55.0955,37.968,119.16,117.43,38.126,28.5473,8.68,22.6419,171.0452,199.2922,18.8392,68.3804,35.0345
2016-12-06,25.6149,54.8485,38.236,124.57,117.31,37.9555,28.8212,9.45,23.0141,171.3751,201.7599,19.1152,68.7335,35.3841
2016-12-07,25.8665,56.1477,38.521,125.39,117.95,38.5595,29.4687,9.56,23.4281,173.7392,205.4048,19.4689,69.0456,35.4923
2016-12-08,26.1204,55.8183,38.3665,123.24,118.91,38.821,29.6347,10.34,23.0362,173.3544,210.5408,19.7967,69.908,36.2747
2016-12-09,26.5468,56.6966,38.433,122.88,119.68,39.4645,29.6845,10.34,22.6272,174.7289,210.8896,19.9174,70.2119,36.3996
2016-12-12,26.3953,56.8796,38.006,122.83,117.77,39.4635,29.8588,10.68,22.0776,175.1687,206.8087,19.5034,69.5877,35.7753
2016-12-13,26.8357,57.6207,38.717,123.78,120.31,39.805,30.5478,10.54,22.467,174.509,208.012,19.5034,69.6123,35.4257
2016-12-14,26.8357,57.3462,38.441,123.44,120.21,39.8535,30.3403,10.55,23.7681,173.1894,209.2154,19.5551,69.5877,35.6754
2016-12-15,26.9824,57.2547,38.05,125.0,120.57,39.8925,30.5395,10.86,24.3251,171.8699,211.8924,19.9778,70.6307,35.8003
2016-12-16,27.0174,56.9985,37.8885,124.22,119.87,39.54,30.1411,10.66,24.744,174.564,208.3172,19.5465,69.7602,35.5506
2016-12-19,27.1735,58.2062,38.3,125.45,119.24,39.71,30.6225,10.95,25.0446,175.4986,208.4655,19.3912,70.1626,35.6504
2016-12-20,27.2457,58.133,38.561,125.12,119.09,39.821,30.8882,11.51,25.917,177.313,211.9708,19.5896,71.066,36.2081
2016-12-21,27.2713,58.133,38.53,126.5,119.04,39.728,30.6972,11.47,26.0796,176.6532,210.5321,19.5206,71.2467,36.0999
2016-12-22,27.0919,58.1422,38.317,125.58,117.4,39.563,30.6557,11.6,26.3951,176.2655,209.381,19.443,71.3617,35.6172
2016-12-23,27.1455,57.8585,38.0295,125.59,117.27,39.4955,30.6889,11.58,27.053,176.5978,210.1222,19.4948,71.4931,35.8419
2016-12-27,27.3179,57.8951,38.57,128.35,118.01,39.5775,30.7719,12.07,28.9111,176.7086,210.6367,19.5034,71.5588,35.8918
2016-12-28,27.2014,57.6298,38.6065,125.89,116.92,39.2525,30.4067,11.55,26.9224,175.6007,209.8432,19.2619,71.0414,35.4756
2016-12-29,27.1944,57.5475,38.2575,125.33,116.35,39.1395,30.4316,11.59,27.4596,175.6561,207.6894,18.9772,70.5404,35.0844
2016-12-30,26.9824,56.8522,37.4935,123.8,115.05,38.591,30.1079,11.34,26.3039,175.0468,208.7968,19.0635,70.8689,35.1677
2017-01-03,27.0593,57.2547,37.6835,127.49,116.86,39.307,30.3818,11.43,25.1383,175.5453,210.6454,19.4344,71.6409,35.8336
2017-01-04,27.029,56.9985,37.859,129.41,118.69,39.345,30.2241,11.43,25.7248,175.6007,212.0057,19.7967,71.773,36.308
2017-01-05,27.1665,56.9985,39.0225,131.81,120.67,39.701,30.1743,11.24,25.0717,174.6036,210.4274,19.5638,71.1124,35.9751
2017-01-06,27.4693,57.4926,39.7995,131.07,123.41,40.3075,30.2822,11.32,25.4069,175.1022,213.5491,19.5638,71.1206,36.4995
2017-01-09,27.7209,57.3096,39.846,130.95,124.9,40.3325,30.3901,11.49,26.437,174.2713,211.7964,19.4516,71.1702,35.5506
2017-01-10,27.7489,57.2913,39.795,129.89,124.35,40.2395,30.332,11.44,26.2374,173.7727,211.5174,19.788,71.3766,35.8419
2017-01-11,27.898,57.8128,39.951,130.5,126.09,40.3955,30.6723,11.2,25.9145,174.3267,214.299,19.9002,71.9134,36.3496
2017-01-12,27.7815,57.2822,40.682,129.18,126.62,40.318,30.4731,10.76,25.4907,173.8835,212.6248,19.7708,71.2197,36.3163
2017-01-13,27.7326,57.3645,40.857,133.7,128.34,40.394,30.5395,10.58,25.4882,173.7173,213.0259,19.8484,71.5996,36.4662
2017-01-17,27.9562,57.209,40.486,132.89,127.87,40.2305,30.5478,9.82,24.9165,173.2188,205.5617,19.0203,68.9982,35.0844
2017-01-18,27.9539,57.1815,40.374,133.26,127.92,40.3035,30.5146,9.88,25.3699,172.9972,204.2974,19.5206,69.3203,35.6754
2017-01-19,27.905,56.9985,40.452,138.41,127.55,40.1088,30.3569,9.77,25.9145,172.8864,201.786,19.4344,68.7918,35.3341
2017-01-20,27.9562,57.4011,40.4165,138.6,127.04,40.251,30.664,9.75,25.6311,169.1196,202.4749,19.5293,69.0973,35.4507
2017-01-23,27.9749,57.6024,40.894,137.39,128.93,40.9655,30.5229,9.91,25.8973,164.7988,202.8847,19.4603,69.1304,34.9263
2017-01-24,27.9492,58.1147,41.122,140.11,129.37,41.1935,31.2285,10.44,26.4493,166.1837,203.7655,19.7967,69.9645,35.5672
2017-01-25,28.3942,58.2611,41.826,139.52,131.48,41.7835,31.3779,10.35,26.5626,168.2333,206.8784,20.159,71.0463,36.5078
2017-01-26,28.4082,58.8009,41.9575,138.96,132.78,41.6075,31.1787,10.52,27.021,167.9563,208.9102,20.2193,71.6409,36.641
2017-01-27,28.4105,60.1824,41.7885,142.45,132.18,41.1655,31.5273,10.67,27.5434,166.2391,206.6168,20.1503,71.7896,36.4988
2017-01-30,28.336,59.5877,41.519,141.22,130.98,40.116,31.0625,10.61,27.1122,165.9621,203.9573,19.7967,71.0463,36.0557
2017-01-31,28.2707,59.1486,41.174,140.71,130.32,39.8395,30.5644,10.37,26.9052,164.5218,199.9636,19.5293,69.8901,35.5289
2017-02-01,29.9947,58.1696,41.6175,140.78,133.23,39.7848,30.3154,12.06,28.0806,164.4664,201.1408,19.7449,70.1544,35.7045
2017-02-02,29.9435,57.7945,41.9975,139.2,130.84,39.9265,30.4482,12.28,28.4355,164.411,200.9141,19.5983,69.8571,35.2278
2017-02-03,30.0716,58.2611,40.51,140.25,130.98,40.0745,30.5318,12.24,28.1866,164.5218,210.1048,20.0899,71.996,37.151
2017-02-06,30.3535,58.2245,40.382,140.97,132.06,40.067,30.3228,13.63,28.9087,164.3002,209.259,19.9433,71.6574,37.3183
2017-02-07,30.6424,58.0324,40.625,144.0,131.84,40.3485,30.3897,13.29,29.3572,163.7463,208.945,19.7535,71.6161,37.5189
2017-02-08,30.7612,57.95,40.9855,144.74,134.2,40.419,30.4148,13.56,29.229,163.0262,207.297,19.5551,70.9885,36.7162
2017-02-09,30.9835,58.6088,41.068,144.14,134.14,40.478,29.6456,13.42,28.6795,163.9125,210.628,19.9433,72.0125,37.5022
2017-02-10,30.9133,58.5539,41.373,144.82,134.19,40.6835,29.5453,13.58,27.9993,164.6326,211.6482,19.9088,71.8474,37.3768
2017-02-13,31.187,59.2126,41.8265,143.2,134.05,40.962,29.9299,13.49,26.708,166.4052,214.7437,20.1848,72.7971,37.8451
2017-02-14,31.5918,59.4335,41.8195,140.82,133.85,41.0225,30.0386,13.26,26.8066,167.7347,217.5254,20.7542,73.9615,38.4973
2017-02-15,31.7065,59.3967,42.135,142.27,133.44,40.949,30.1389,13.3,26.8608,168.1225,218.4671,21.2027,74.8121,38.8735
2017-02-16,31.6678,59.3875,42.207,142.01,133.84,41.208,30.4398,12.97,26.4296,168.6764,217.5079,21.2027,74.7625,38.5558
2017-02-17,31.7556,59.4795,42.2535,142.22,133.53,41.4035,30.4984,13.13,26.4246,168.2333,218.3276,21.1509,74.5148,38.5892
2017-02-21,31.9849,59.3599,42.822,142.6,133.72,41.583,30.5318,14.0,27.3709,169.0642,219.5309,21.3752,75.1589,38.9321
2017-02-22,32.0808,59.2402,42.7805,143.86,136.12,41.538,30.1556,14.28,27.329,168.0117,219.5048,21.3838,75.2002,38.8986
2017-02-23,31.9451,59.4795,42.6095,142.78,135.36,41.5665,30.2476,14.32,24.795,167.6208,219.0339,21.2027,75.258,38.9488
2017-02-24,31.9755,59.4795,42.262,143.25,135.44,41.432,30.5402,14.12,25.0343,168.57,215.6855,20.9008,74.5974,38.0708
2017-02-27,32.0387,59.1206,42.432,143.41,136.41,41.464,30.5234,15.2,25.7622,167.1741,217.412,21.1941,74.68,38.33
2017-02-28,32.0527,58.8904,42.252,142.13,135.54,41.1605,30.2643,14.46,25.0392,166.4483,216.87,21.289,74.8369,38.1879
2017-03-01,32.7079,59.7741,42.654,142.65,137.42,41.762,30.0386,14.96,25.3625,168.57,220.9353,22.0633,77.2979,39.1411
2017-03-02,32.5137,58.9181,42.4455,139.53,136.76,41.5315,30.0218,13.9,24.4273,168.57,219.4928,21.8297,76.0921,38.6979
2017-03-03,32.7055,59.139,42.494,139.14,137.17,41.454,30.0135,13.03,24.2867,168.1792,221.0927,22.0114,76.6372,39.1578
2017-03-06,32.6026,59.1574,42.3305,141.94,137.42,41.389,29.7376,13.04,24.0992,167.5092,220.3233,21.847,75.9105,38.9404
2017-03-07,32.6447,59.277,42.301,141.43,137.3,41.5955,29.9299,13.05,24.3632,166.7274,219.3529,21.8124,75.4893,38.7398
2017-03-08,32.523,59.8201,42.525,140.32,137.72,41.7685,29.7794,13.22,24.3187,166.3924,218.7759,21.8557,75.3241,38.7899
2017-03-09,32.4482,59.5808,42.65,140.53,138.24,41.934,29.9466,13.33,24.3138,165.6107,218.7234,21.9336,75.6214,39.0324
2017-03-10,32.5558,59.7649,42.623,140.89,138.79,42.1625,30.0218,13.91,24.4569,169.0726,217.1497,21.8989,75.3819,38.8735
2017-03-13,32.5698,59.5624,42.7295,143.52,139.6,42.277,29.3948,14.28,25.1305,166.7274,216.9574,21.8903,75.448,38.6812
2017-03-14,32.5207,59.2862,42.6265,143.19,139.32,42.281,29.4115,14.1,25.1133,164.9407,216.5727,21.9076,75.5719,38.6227
2017-03-15,32.8646,59.5992,42.6485,145.25,139.72,42.36,29.3446,13.98,25.3032,166.1691,215.7509,21.7865,75.7535,38.3384
2017-03-16,32.9185,59.4979,42.671,144.39,139.99,42.439,29.3781,13.65,25.6141,166.1132,217.0099,21.8211,75.6792,38.7398
2017-03-17,32.7547,59.7096,42.6155,145.11,139.84,42.606,29.4868,13.49,26.1718,166.8391,213.268,21.5096,74.8864,37.6444
2017-03-20,33.0986,59.7649,42.8485,145.83,139.94,42.42,29.6205,14.4,27.0058,166.0574,211.6943,21.1462,74.3496,37.2848
2017-03-21,32.7196,59.1021,42.16,142.42,138.51,41.523,29.2945,13.82,26.1323,164.1031,203.7036,19.9176,72.1694,35.671
2017-03-22,33.0893,59.8569,42.403,142.65,139.59,41.4795,29.5704,14.1,26.6653,164.8848,202.0162,19.8484,72.2851,35.2947
2017-03-23,32.9723,59.7096,42.369,141.84,139.53,40.879,29.4868,13.79,26.4234,165.3874,202.7419,19.9608,72.1694,35.6125
2017-03-24,32.9068,59.8109,42.2805,142.02,140.34,40.7215,29.3948,13.7,26.5172,165.9457,199.6907,20.0041,72.0869,35.5038
2017-03-27,32.9629,59.9214,42.341,144.06,140.32,40.9755,29.5871,13.7,26.7097,164.3823,197.1291,19.9262,72.0456,34.7679
2017-03-28,33.6461,60.0962,42.8,145.17,141.76,41.046,29.7627,13.69,26.5715,165.3874,200.495,20.3156,73.1687,35.5289
2017-03-29,33.721,60.2619,43.716,146.47,142.65,41.5705,29.7376,13.71,26.4851,165.7224,199.7257,20.2031,72.8962,35.7881
2017-03-30,33.6766,60.4828,43.817,148.06,142.41,41.575,29.8881,14.05,26.9934,166.7833,202.1474,20.653,73.5238,36.3149
2017-03-31,33.6134,60.6209,44.327,147.81,142.05,41.478,30.1556,14.55,26.8774,166.3924,200.836,20.4108,72.5411,35.8215
2017-04-03,33.6227,60.3356,44.5755,146.92,142.28,41.9275,30.2308,14.64,26.7417,166.8391,200.1715,20.4108,72.2768,35.7128
2017-04-04,33.8731,60.5012,45.3415,145.5,141.73,41.7285,30.3312,14.16,24.8665,167.6208,200.4338,20.281,72.5177,35.5456
2017-04-05,33.6976,60.3448,45.464,143.62,141.85,41.5705,30.281,14.17,24.6815,167.3416,199.035,20.0474,71.5874,34.9017
2017-04-06,33.6134,60.5012,44.914,143.74,141.17,41.394,30.1222,13.27,24.8616,167.1183,199.8918,20.1252,71.8283,35.1944
2017-04-07,33.5385,60.4552,44.744,143.11,140.78,41.2335,30.1222,13.52,24.7555,167.4533,199.2273,20.0387,71.5791,35.0773
2017-04-10,33.4987,60.3171,45.352,143.85,141.04,41.2365,29.9299,13.1,24.1238,167.565,200.1103,19.9176,71.3299,35.0439
2017-04-11,33.1384,60.2711,45.118,144.35,139.92,41.1675,29.8797,13.1,24.2102,167.7325,199.1049,19.8311,71.2054,34.7679
2017-04-12,33.1782,60.041,44.8115,143.83,139.58,41.216,29.7877,12.76,24.0103,166.2249,197.3651,19.5974,70.9313,34.3415
2017-04-13,33.0027,59.7833,44.2335,142.92,139.39,41.178,29.4701,12.31,23.5613,165.0524,195.2407,19.3292,70.1007,34.0238
2017-04-17,33.1852,60.2711,45.0995,147.25,141.42,41.8585,29.6623,12.79,24.4841,165.499,197.811,19.7359,71.3133,34.6927
2017-04-18,33.0378,60.1883,45.189,143.36,140.96,41.841,29.9006,12.95,24.4989,166.6158,188.4826,19.6494,70.7319,34.4586
2017-04-19,32.9161,59.8661,44.96,139.76,142.27,41.9105,30.0218,12.84,24.5951,167.5092,187.1712,19.6753,70.1505,35.1526
2017-04-20,33.3279,60.2895,45.103,141.18,143.8,42.0825,30.2476,13.11,24.9849,169.0167,190.642,19.9608,71.0558,35.5372
2017-04-21,33.2881,61.1179,44.9265,142.87,143.68,42.1595,30.3646,13.0,25.0886,164.9965,189.5929,19.6494,70.2004,34.9519
2017-04-24,33.6087,62.158,45.3705,143.83,145.47,43.138,30.7241,13.13,25.4019,164.9965,195.1533,20.4454,72.6755,36.4236
2017-04-25,33.8169,62.517,45.381,152.16,146.49,43.615,30.8244,13.49,25.8436,164.4382,198.1345,20.7482,73.3067,37.0172
2017-04-26,33.6181,62.4342,45.4645,150.17,146.56,43.5865,30.8746,13.41,25.666,163.3773,197.7586,20.6703,73.4479,37.1009
2017-04-27,33.6438,62.8392,45.919,153.08,147.7,43.7125,31.2926,13.62,26.0657,162.3722,197.4176,20.4627,72.7668,36.5717
2017-04-28,33.611,63.0141,46.2495,152.2,150.25,45.298,30.2225,13.3,25.735,161.8697,195.6603,20.1944,72.2602,36.4289
2017-05-01,34.2966,63.8885,47.4115,155.35,152.46,45.6285,30.3562,13.62,26.3124,161.5905,196.5783,20.4281,72.31,36.7397
2017-05-02,34.5142,63.7872,47.347,156.45,152.78,45.822,30.908,10.32,25.5327,161.8697,196.8144,20.3588,71.8449,36.4121
2017-05-03,34.4089,63.5847,47.0515,155.59,151.8,46.352,31.146,10.39,25.7227,163.2098,197.8547,20.5665,72.2602,36.5213
2017-05-04,34.2849,63.3362,46.8765,157.25,150.85,46.583,31.0365,10.1,25.624,163.0422,198.0995,20.6357,72.3432,36.3533
2017-05-05,34.8535,63.5111,46.7075,156.6,150.24,46.3565,31.0112,10.19,25.6265,163.1539,198.3443,20.5405,72.2602,36.1853
2017-05-08,35.8011,63.4559,47.452,156.38,151.06,46.715,30.7754,10.04,25.3575,162.3164,196.7357,20.7309,72.3432,36.1349
2017-05-09,36.0304,63.5479,47.641,157.46,150.48,46.6085,30.6322,10.18,25.3995,161.5347,195.6254,20.7482,72.0525,35.9753
2017-05-10,35.8596,63.7964,47.4475,160.28,150.29,46.439,30.329,10.79,29.9272,160.2504,196.6045,20.8953,72.6173,36.2021
2017-05-11,36.1697,63.0141,47.381,158.54,150.04,46.53,30.0595,11.07,31.2127,161.1996,196.4996,20.8261,72.3931,36.0089
2017-05-12,36.6748,62.9404,48.0675,160.81,150.33,46.611,29.9247,11.26,31.5557,157.8495,194.8035,20.7655,72.1937,35.8913
2017-05-15,36.5809,62.9865,47.8985,160.02,150.19,46.854,30.0089,11.42,33.1397,157.3469,196.8144,20.8174,72.5426,36.4793
2017-05-16,36.5268,64.2547,48.3035,159.41,149.78,47.15,30.169,12.75,33.7566,156.5652,197.234,20.7568,72.7668,36.4373
2017-05-17,35.3004,62.468,47.238,153.2,144.85,45.981,29.512,11.2,31.5137,153.0475,186.8477,19.5282,69.9927,34.413
2017-05-18,35.8384,62.681,47.9245,155.7,147.66,46.512,29.6636,11.275,32.8338,153.4384,188.1067,19.6753,69.7352,34.6986
2017-05-19,35.9606,62.6624,47.992,157.02,148.06,46.7005,29.8152,11.41,33.5921,156.6211,188.3078,19.9435,70.4163,35.1102
2017-05-22,36.1791,63.366,48.5335,157.16,148.24,47.093,30.1268,11.04,34.3084,157.3469,188.8586,19.9349,70.3499,34.9926
2017-05-23,36.1345,63.5789,48.577,157.95,148.07,47.441,30.2026,10.89,33.8465,157.9053,192.0234,20.2377,71.2303,35.6309
2017-05-24,36.0264,63.6622,49.0175,157.75,150.04,47.748,30.4216,10.89,34.2268,155.3927,195.6866,20.2118,71.1887,35.8073
2017-05-25,36.1509,64.4491,49.669,163.05,151.96,48.477,30.5395,10.98,34.1503,153.4942,194.4976,20.1166,70.8897,35.8073
2017-05-26,36.0898,64.7638,49.789,162.43,152.13,48.5735,30.5395,11.0,35.0345,153.2709,195.4243,20.1079,70.898,35.9837
2017-05-30,36.1039,65.1804,49.835,163.22,152.38,48.794,30.4722,11.12,35.783,152.7683,191.6147,19.8224,69.6854,35.5133
2017-05-31,35.8901,64.6528,49.731,163.07,151.46,48.243,30.4132,11.19,35.6545,152.88,185.3334,19.4535,68.2319,35.0598
2017-06-01,35.9888,64.8934,49.7975,162.99,151.53,48.3475,30.4216,10.93,35.657,154.7785,188.6232,19.6444,68.9877,35.7905
2017-06-02,36.5221,66.4302,50.3365,165.18,153.61,48.78,30.5901,10.9,35.4791,155.6718,187.1319,19.4882,68.6389,35.7149
2017-06-05,36.165,66.9115,50.567,165.06,153.63,49.184,30.6069,11.24,36.5585,156.2302,187.7284,19.4535,68.7635,36.0257
2017-06-06,36.2872,67.1337,50.15,165.17,152.81,48.8285,30.4301,12.03,36.393,155.951,188.2021,19.2972,68.9047,36.0677
2017-06-07,36.5033,67.0134,50.5035,165.61,153.12,49.054,30.5395,12.38,36.8327,154.5551,189.2987,19.6184,69.6937,36.3533
2017-06-08,36.414,66.606,50.5135,165.88,154.71,49.1705,30.7248,12.9,39.5052,154.0526,191.913,19.9396,70.5575,37.0421
2017-06-09,35.002,65.0971,48.9155,158.03,149.6,47.4915,30.0763,12.28,36.9513,156.0069,195.1414,20.5472,72.227,37.7224
2017-06-12,34.1656,64.5972,48.2455,151.44,148.44,47.145,30.0932,12.09,37.0427,161.5905,194.6764,20.6427,72.2436,37.672
2017-06-13,34.4405,65.4026,49.0395,152.72,150.68,47.67,30.2195,11.96,37.3959,158.8545,196.6854,20.634,72.4844,37.924
2017-06-14,34.1045,65.0508,48.8235,152.2,150.25,47.538,29.9247,11.77,37.4749,160.1946,198.7119,20.6254,72.3349,37.7224
2017-06-15,33.9001,64.7083,48.2085,151.76,149.8,47.1155,29.7394,11.5,37.6355,162.9537,195.8344,20.4344,71.903,37.5376
2017-06-16,33.4255,64.8009,49.3855,152.38,150.64,46.989,29.6552,11.44,37.4502,163.2915,194.5887,20.3389,71.5791,37.3612
2017-06-19,34.3818,65.6063,49.7585,153.4,152.87,47.8685,29.9079,11.93,38.8581,162.1653,198.3785,20.7556,73.1489,38.4028
2017-06-20,34.0693,64.7176,49.6295,152.05,152.25,47.5315,29.3604,12.64,38.8013,158.3928,197.4749,20.391,72.6921,38.218
2017-06-21,34.2713,65.0508,50.1115,155.03,153.91,47.9725,29.1246,13.98,39.3892,156.422,195.1853,20.0785,72.3599,37.7224
2017-06-22,34.215,65.0416,50.065,154.89,153.4,47.8545,28.9393,14.38,39.1175,155.1269,192.7991,19.9049,72.2768,37.4704
2017-06-23,34.3677,65.921,50.187,158.02,155.07,48.2795,28.7961,14.17,37.9961,155.2395,190.5357,19.8094,72.1439,36.6977
2017-06-26,34.2596,65.2915,49.699,157.5,153.59,47.6135,28.695,14.08,37.5811,155.4648,193.3868,19.8701,72.4595,36.9581
2017-06-27,33.7686,64.0696,48.839,151.03,150.58,46.3665,28.3413,13.4,36.2053,153.2125,193.2465,20.2,73.1323,37.1429
2017-06-28,34.262,64.6157,49.5165,153.41,153.24,47.0245,28.8045,13.23,37.4823,152.4805,195.8257,20.7295,74.6024,37.2269
2017-06-29,33.7568,63.403,48.7965,150.09,151.04,45.8895,28.2487,12.6,36.23,152.1426,196.8696,21.1115,75.7071,37.588
2017-06-30,33.8367,63.8103,48.4,149.41,150.98,45.4365,28.4171,12.48,35.7064,152.0863,194.6677,21.0594,75.9147,37.4284
2017-07-03,33.7145,63.1068,47.683,146.17,148.43,44.935,28.1813,12.15,34.4146,154.5638,199.3874,21.424,77.4597,38.3104
2017-07-05,33.8531,63.9492,48.57,147.61,150.34,45.5855,28.9224,13.19,35.3334,154.0008,200.0541,21.6323,78.2364,38.7724
2017-07-06,33.5336,63.4771,48.257,146.25,148.82,45.3345,28.3245,13.02,35.4396,148.1448,198.8698,21.45,77.9859,38.7472
2017-07-07,33.8743,64.301,48.938,150.18,151.44,45.9295,28.535,13.36,36.2498,147.2439,197.6329,21.5542,78.3784,38.68
2017-07-10,34.081,64.7824,49.8235,152.67,153.5,46.44,28.3413,13.81,37.964,146.6245,198.1241,21.6063,77.8272,38.6296
2017-07-11,34.1915,64.7916,49.7065,154.33,155.27,46.5045,28.5687,13.89,38.5024,148.539,199.0979,21.3545,77.5266,38.2012
2017-07-12,34.2408,65.8655,50.3255,158.75,158.9,47.1915,28.8466,14.29,40.14,149.6651,199.4839,21.1375,77.2593,37.7644
2017-07-13,34.7177,66.4394,50.0315,158.21,159.26,47.358,28.8382,13.53,39.6757,150.8476,202.1245,21.3719,77.752,38.2348
2017-07-14,35.0161,67.3744,50.0905,161.12,159.97,47.7995,29.2088,13.92,40.7427,150.7913,200.5454,21.016,77.0422,37.966
2017-07-17,35.1383,67.9021,50.502,161.7,159.73,47.671,29.0319,13.8,40.5698,151.0165,201.1244,20.8511,76.3239,38.0752
2017-07-18,35.2605,67.8558,51.2225,183.6,162.86,48.27,29.0825,13.48,40.9922,151.4106,195.9046,20.7469,76.0567,37.9156
2017-07-19,35.4813,68.3742,51.3435,183.86,164.14,48.5445,29.1077,13.55,40.7798,151.6922,195.5186,20.8858,76.1653,39.1588
2017-07-20,35.3216,68.7074,51.435,183.6,164.53,48.4075,29.2678,13.8,41.3726,150.2845,195.0186,20.7816,76.1653,39.0664
2017-07-21,35.3051,68.3094,51.2835,188.54,164.43,48.646,29.2509,13.88,41.5208,145.8925,193.1587,20.6601,75.9064,39.1336
2017-07-24,35.7327,68.1335,51.9475,187.91,166.0,49.017,29.0572,14.16,41.0391,143.1897,191.4042,20.7556,76.2321,39.2344
2017-07-25,35.8854,68.6797,51.9935,186.97,165.28,47.535,29.2004,14.11,40.8415,143.2461,194.3869,21.2504,77.5015,39.9903
2017-07-26,36.0546,68.5501,52.64,189.08,165.61,47.39,29.2678,14.76,41.3133,144.0907,194.9747,21.016,76.7749,39.6543
2017-07-27,35.3732,67.7262,52.3,182.68,170.44,46.7045,29.4531,14.12,39.9498,145.2168,194.2992,20.9292,76.4576,39.7641
2017-07-28,35.1242,67.6151,51.002,184.04,172.45,47.0765,29.7394,13.95,40.6044,143.7528,196.1678,20.8597,76.2321,39.401
2017-07-31,34.9433,67.3003,49.389,181.66,169.25,46.525,29.8742,13.61,40.14,144.2033,197.6767,20.9379,76.6664,39.6037
2017-08-01,35.2534,67.1893,49.8095,182.03,169.86,46.5415,30.6153,13.71,40.6291,143.2461,199.1418,21.2243,77.6936,39.8654
